,Date,Período,Região,Estado,Linhagens relevantes,Quantidade
395,2020-10,Out 2020,Sudeste,Rio de Janeiro,B.1.1.33,42
396,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outras,1
397,2020-10,Out 2020,Sudeste,Rio de Janeiro,P.2,25
398,2020-10,Out 2020,Sudeste,São Paulo,B.1.1,1
399,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.28,22
400,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.33,6
401,2020-10,Out 2020,Sudeste,São Paulo,Outras,3
402,2020-10,Out 2020,Sudeste,São Paulo,P.2,5
403,2020-10,Out 2020,Sul,Paraná,B.1.1.28,15
404,2020-10,Out 2020,Sul,Paraná,B.1.1.33,7
405,2020-10,Out 2020,Sul,Paraná,Outras,1
406,2020-10,Out 2020,Sul,Paraná,P.2,8
407,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1,3
408,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.28,26
409,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.33,25
410,2020-10,Out 2020,Sul,Rio Grande do Sul,Outras,11
411,2020-10,Out 2020,Sul,Rio Grande do Sul,P.2,10
412,2020-10,Out 2020,Sul,Santa Catarina,B.1.1.33,1
413,2020-11,Nov 2020,Centro-oeste,Distrito Federal,B.1.1.28,1
414,2020-11,Nov 2020,Centro-oeste,Distrito Federal,P.2,2
415,2020-11,Nov 2020,Centro-oeste,Goiás,P.2,1
416,2020-11,Nov 2020,Centro-oeste,Mato Grosso,Outras,1
417,2020-11,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outras,1
418,2020-11,Nov 2020,Nordeste,Alagoas,B.1.1.28,1
419,2020-11,Nov 2020,Nordeste,Alagoas,Outras,1
420,2020-11,Nov 2020,Nordeste,Alagoas,P.2,4
421,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.28,3
422,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.33,4
423,2020-11,Nov 2020,Nordeste,Bahia,Outras,3
424,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.28,3
425,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.33,7
426,2020-11,Nov 2020,Nordeste,Ceará,P.2,2
427,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1,1
428,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1.28,1
429,2020-11,Nov 2020,Nordeste,Maranhão,Outras,6
430,2020-11,Nov 2020,Nordeste,Maranhão,P.1 (Gama),1
431,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1,14
432,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.28,2
433,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.33,3
434,2020-11,Nov 2020,Nordeste,Paraíba,Outras,6
435,2020-11,Nov 2020,Nordeste,Paraíba,P.2,3
436,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1,10
437,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.28,64
438,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.33,50
439,2020-11,Nov 2020,Nordeste,Pernambuco,Outras,9
440,2020-11,Nov 2020,Nordeste,Pernambuco,P.2,4
441,2020-11,Nov 2020,Nordeste,Piauí,B.1.1.28,1
442,2020-11,Nov 2020,Nordeste,Piauí,Outras,3
443,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1,1
444,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.28,2
445,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.33,5
446,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outras,2
447,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,P.2,4
448,2020-11,Nov 2020,Norte,Amapá,P.2,5
449,2020-11,Nov 2020,Norte,Amazonas,B.1.1,2
450,2020-11,Nov 2020,Norte,Amazonas,B.1.1.28,21
451,2020-11,Nov 2020,Norte,Amazonas,B.1.1.33,3
452,2020-11,Nov 2020,Norte,Amazonas,Outras,20
453,2020-11,Nov 2020,Norte,Amazonas,P.2,3
454,2020-11,Nov 2020,Norte,Pará,B.1.1,3
455,2020-11,Nov 2020,Norte,Pará,B.1.1.28,2
456,2020-11,Nov 2020,Norte,Pará,Outras,1
457,2020-11,Nov 2020,Norte,Pará,P.2,10
458,2020-11,Nov 2020,Norte,Roraima,B.1.1.28,1
459,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.28,2
460,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.33,9
461,2020-11,Nov 2020,Sudeste,Espírito Santo,P.2,7
462,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1,1
463,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.28,6
464,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.33,6
465,2020-11,Nov 2020,Sudeste,Minas Gerais,P.2,13
466,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1,3
467,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.28,17
468,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.33,20
469,2020-11,Nov 2020,Sudeste,Rio de Janeiro,Outras,1
470,2020-11,Nov 2020,Sudeste,Rio de Janeiro,P.2,33
471,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1,3
472,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.28,37
473,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.33,8
474,2020-11,Nov 2020,Sudeste,São Paulo,Outras,21
475,2020-11,Nov 2020,Sudeste,São Paulo,P.2,26
476,2020-11,Nov 2020,Sul,Paraná,B.1.1,1
477,2020-11,Nov 2020,Sul,Paraná,B.1.1.28,22
478,2020-11,Nov 2020,Sul,Paraná,B.1.1.33,4
479,2020-11,Nov 2020,Sul,Paraná,Outras,3
480,2020-11,Nov 2020,Sul,Paraná,P.2,12
481,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1,1
482,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.28,51
483,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.33,18
484,2020-11,Nov 2020,Sul,Rio Grande do Sul,Outras,43
485,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.1 (Gama),1
486,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.2,75
487,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.28,1
488,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.33,1
489,2020-11,Nov 2020,Sul,Santa Catarina,Outras,1
490,2020-11,Nov 2020,Sul,Santa Catarina,P.2,3
491,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.28,1
492,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.7 (Alfa),2
493,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.28,12
494,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.33,1
495,2020-12,Dez 2020,Centro-oeste,Goiás,Outras,8
496,2020-12,Dez 2020,Centro-oeste,Goiás,P.2,30
497,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.28,2
498,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.33,3
499,2020-12,Dez 2020,Centro-oeste,Mato Grosso,Outras,1
500,2020-12,Dez 2020,Centro-oeste,Mato Grosso,P.2,3
501,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,1
502,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,6
503,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,Outras,1
504,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,P.2,3
505,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1,1
506,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.28,1
507,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.33,1
508,2020-12,Dez 2020,Nordeste,Alagoas,Outras,2
509,2020-12,Dez 2020,Nordeste,Alagoas,P.2,25
510,2020-12,Dez 2020,Nordeste,Bahia,B.1.1.28,3
511,2020-12,Dez 2020,Nordeste,Bahia,Outras,2
512,2020-12,Dez 2020,Nordeste,Bahia,P.1 (Gama),5
513,2020-12,Dez 2020,Nordeste,Bahia,P.2,6
514,2020-12,Dez 2020,Nordeste,Ceará,B.1.1,2
515,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.28,4
516,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.33,8
517,2020-12,Dez 2020,Nordeste,Ceará,P.2,10
518,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.28,7
519,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.33,4
520,2020-12,Dez 2020,Nordeste,Maranhão,Outras,24
521,2020-12,Dez 2020,Nordeste,Maranhão,P.1 (Gama),1
522,2020-12,Dez 2020,Nordeste,Maranhão,P.2,13
523,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1,6
524,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.28,8
525,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.33,2
526,2020-12,Dez 2020,Nordeste,Paraíba,Outras,5
527,2020-12,Dez 2020,Nordeste,Paraíba,P.2,10
528,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1,2
529,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1.33,1
530,2020-12,Dez 2020,Nordeste,Pernambuco,Outras,4
531,2020-12,Dez 2020,Nordeste,Pernambuco,P.2,15
532,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1,3
533,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.28,2
534,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.33,1
535,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,Outras,2
536,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,P.2,12
537,2020-12,Dez 2020,Norte,Acre,P.2,1
538,2020-12,Dez 2020,Norte,Amapá,B.1.1.28,1
539,2020-12,Dez 2020,Norte,Amapá,B.1.1.33,1
540,2020-12,Dez 2020,Norte,Amapá,Outras,1
541,2020-12,Dez 2020,Norte,Amapá,P.2,14
542,2020-12,Dez 2020,Norte,Amazonas,B.1.1,6
543,2020-12,Dez 2020,Norte,Amazonas,B.1.1.28,31
544,2020-12,Dez 2020,Norte,Amazonas,B.1.1.33,14
545,2020-12,Dez 2020,Norte,Amazonas,Outras,26
546,2020-12,Dez 2020,Norte,Amazonas,P.1 (Gama),118
547,2020-12,Dez 2020,Norte,Amazonas,P.2,42
548,2020-12,Dez 2020,Norte,Pará,B.1.1,3
549,2020-12,Dez 2020,Norte,Pará,B.1.1.28,1
550,2020-12,Dez 2020,Norte,Pará,B.1.1.33,1
551,2020-12,Dez 2020,Norte,Pará,Outras,2
552,2020-12,Dez 2020,Norte,Pará,P.2,14
553,2020-12,Dez 2020,Norte,Tocantins,P.2,1
554,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.28,6
555,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.33,11
556,2020-12,Dez 2020,Sudeste,Espírito Santo,Outras,1
557,2020-12,Dez 2020,Sudeste,Espírito Santo,P.2,15
558,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1,1
559,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.28,9
560,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.33,3
561,2020-12,Dez 2020,Sudeste,Minas Gerais,Outras,1
562,2020-12,Dez 2020,Sudeste,Minas Gerais,P.2,24
563,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.28,5
564,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.33,8
565,2020-12,Dez 2020,Sudeste,Rio de Janeiro,Outras,9
566,2020-12,Dez 2020,Sudeste,Rio de Janeiro,P.2,110
567,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1,1
568,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.28,29
569,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.33,5
570,2020-12,Dez 2020,Sudeste,São Paulo,Outras,15
571,2020-12,Dez 2020,Sudeste,São Paulo,P.2,23
572,2020-12,Dez 2020,Sul,Paraná,B.1.1,1
573,2020-12,Dez 2020,Sul,Paraná,B.1.1.28,11
574,2020-12,Dez 2020,Sul,Paraná,B.1.1.33,2
575,2020-12,Dez 2020,Sul,Paraná,Outras,6
576,2020-12,Dez 2020,Sul,Paraná,P.1 (Gama),1
577,2020-12,Dez 2020,Sul,Paraná,P.2,26
578,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1,1
579,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.28,15
580,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.33,6
581,2020-12,Dez 2020,Sul,Rio Grande do Sul,Outras,11
582,2020-12,Dez 2020,Sul,Rio Grande do Sul,P.2,38
583,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.28,3
584,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.33,1
585,2020-12,Dez 2020,Sul,Santa Catarina,Outras,6
586,2020-12,Dez 2020,Sul,Santa Catarina,P.2,36
587,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.1 (Gama),1
588,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.2,1
589,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1,1
590,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.28,5
591,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.33,2
592,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),6
593,2021-01,Jan 2021,Centro-oeste,Goiás,Outras,5
594,2021-01,Jan 2021,Centro-oeste,Goiás,P.1 (Gama),44
595,2021-01,Jan 2021,Centro-oeste,Goiás,P.2,72
596,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.28,5
597,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.33,1
598,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.7 (Alfa),2
599,2021-01,Jan 2021,Centro-oeste,Mato Grosso,Outras,6
600,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.1 (Gama),4
601,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.2,8
602,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,3
603,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.33,1
604,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.7 (Alfa),1
605,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,Outras,3
606,2021-01,Jan 2021,Centro-oeste,Mato Grosso do Sul,P.2,14
607,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1,1
608,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.28,3
609,2021-01,Jan 2021,Nordeste,Alagoas,B.1.1.33,2
610,2021-01,Jan 2021,Nordeste,Alagoas,Outras,1
611,2021-01,Jan 2021,Nordeste,Alagoas,P.1 (Gama),14
612,2021-01,Jan 2021,Nordeste,Alagoas,P.2,32
613,2021-01,Jan 2021,Nordeste,Bahia,B.1.1,2
614,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.28,3
615,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.33,2
616,2021-01,Jan 2021,Nordeste,Bahia,B.1.1.7 (Alfa),4
617,2021-01,Jan 2021,Nordeste,Bahia,Outras,8
618,2021-01,Jan 2021,Nordeste,Bahia,P.1 (Gama),13
619,2021-01,Jan 2021,Nordeste,Bahia,P.2,49
620,2021-01,Jan 2021,Nordeste,Ceará,B.1.1,3
621,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.28,1
622,2021-01,Jan 2021,Nordeste,Ceará,B.1.1.33,9
623,2021-01,Jan 2021,Nordeste,Ceará,Outras,3
624,2021-01,Jan 2021,Nordeste,Ceará,P.1 (Gama),16
625,2021-01,Jan 2021,Nordeste,Ceará,P.2,21
626,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.28,2
627,2021-01,Jan 2021,Nordeste,Maranhão,B.1.1.33,1
628,2021-01,Jan 2021,Nordeste,Maranhão,Outras,23
629,2021-01,Jan 2021,Nordeste,Maranhão,P.1 (Gama),8
630,2021-01,Jan 2021,Nordeste,Maranhão,P.2,15
631,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1,3
632,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.28,2
633,2021-01,Jan 2021,Nordeste,Paraíba,B.1.1.33,1
634,2021-01,Jan 2021,Nordeste,Paraíba,Outras,6
635,2021-01,Jan 2021,Nordeste,Paraíba,P.1 (Gama),5
636,2021-01,Jan 2021,Nordeste,Paraíba,P.2,24
637,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1,4
638,2021-01,Jan 2021,Nordeste,Pernambuco,B.1.1.28,2
639,2021-01,Jan 2021,Nordeste,Pernambuco,Outras,1
640,2021-01,Jan 2021,Nordeste,Pernambuco,P.1 (Gama),1
641,2021-01,Jan 2021,Nordeste,Pernambuco,P.2,16
642,2021-01,Jan 2021,Nordeste,Piauí,Outras,1
643,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1,1
644,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,B.1.1.28,3
645,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,Outras,1
646,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),12
647,2021-01,Jan 2021,Nordeste,Rio Grande do Norte,P.2,26
648,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1,1
649,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.28,7
650,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.33,2
651,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.7 (Alfa),1
652,2021-01,Jan 2021,Nordeste,Sergipe,Outras,2
653,2021-01,Jan 2021,Nordeste,Sergipe,P.1 (Gama),7
654,2021-01,Jan 2021,Nordeste,Sergipe,P.2,23
655,2021-01,Jan 2021,Norte,Acre,B.1.1.28,15
656,2021-01,Jan 2021,Norte,Acre,B.1.1.33,3
657,2021-01,Jan 2021,Norte,Acre,Outras,5
658,2021-01,Jan 2021,Norte,Acre,P.1 (Gama),10
659,2021-01,Jan 2021,Norte,Acre,P.2,3
660,2021-01,Jan 2021,Norte,Amapá,B.1.1.33,1
661,2021-01,Jan 2021,Norte,Amapá,Outras,2
662,2021-01,Jan 2021,Norte,Amapá,P.1 (Gama),9
663,2021-01,Jan 2021,Norte,Amapá,P.2,59
664,2021-01,Jan 2021,Norte,Amazonas,B.1.1.28,3
665,2021-01,Jan 2021,Norte,Amazonas,B.1.1.33,2
666,2021-01,Jan 2021,Norte,Amazonas,Outras,2
667,2021-01,Jan 2021,Norte,Amazonas,P.1 (Gama),172
668,2021-01,Jan 2021,Norte,Amazonas,P.2,7
669,2021-01,Jan 2021,Norte,Pará,B.1.1,2
670,2021-01,Jan 2021,Norte,Pará,B.1.1.28,4
671,2021-01,Jan 2021,Norte,Pará,Outras,1
672,2021-01,Jan 2021,Norte,Pará,P.1 (Gama),20
673,2021-01,Jan 2021,Norte,Pará,P.2,25
674,2021-01,Jan 2021,Norte,Rondônia,B.1.1.28,2
675,2021-01,Jan 2021,Norte,Rondônia,B.1.1.33,6
676,2021-01,Jan 2021,Norte,Rondônia,Outras,1
677,2021-01,Jan 2021,Norte,Rondônia,P.1 (Gama),5
678,2021-01,Jan 2021,Norte,Rondônia,P.2,5
679,2021-01,Jan 2021,Norte,Roraima,P.1 (Gama),12
680,2021-01,Jan 2021,Norte,Roraima,P.2,1
681,2021-01,Jan 2021,Norte,Tocantins,B.1.1.28,1
682,2021-01,Jan 2021,Norte,Tocantins,P.1 (Gama),2
683,2021-01,Jan 2021,Norte,Tocantins,P.2,3
684,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.28,7
685,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.33,10
686,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),1
687,2021-01,Jan 2021,Sudeste,Espírito Santo,Outras,1
688,2021-01,Jan 2021,Sudeste,Espírito Santo,P.1 (Gama),4
689,2021-01,Jan 2021,Sudeste,Espírito Santo,P.2,28
690,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.28,6
691,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.33,3
692,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),13
693,2021-01,Jan 2021,Sudeste,Minas Gerais,Outras,3
694,2021-01,Jan 2021,Sudeste,Minas Gerais,P.1 (Gama),2
695,2021-01,Jan 2021,Sudeste,Minas Gerais,P.2,47
696,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1,1
697,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.28,9
698,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.33,6
699,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),5
700,2021-01,Jan 2021,Sudeste,Rio de Janeiro,Outras,1
701,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.1 (Gama),4
702,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.2,137
703,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1,2
704,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.28,56
705,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.33,6
706,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),21
707,2021-01,Jan 2021,Sudeste,São Paulo,Outras,30
708,2021-01,Jan 2021,Sudeste,São Paulo,P.1 (Gama),51
709,2021-01,Jan 2021,Sudeste,São Paulo,P.2,133
710,2021-01,Jan 2021,Sul,Paraná,B.1.1.28,9
711,2021-01,Jan 2021,Sul,Paraná,B.1.1.33,2
712,2021-01,Jan 2021,Sul,Paraná,B.1.1.7 (Alfa),3
713,2021-01,Jan 2021,Sul,Paraná,Outras,3
714,2021-01,Jan 2021,Sul,Paraná,P.1 (Gama),5
715,2021-01,Jan 2021,Sul,Paraná,P.2,22
716,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.28,9
717,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.33,1
718,2021-01,Jan 2021,Sul,Rio Grande do Sul,Outras,13
719,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.1 (Gama),7
720,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.2,46
721,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.28,6
722,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.33,2
723,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
724,2021-01,Jan 2021,Sul,Santa Catarina,Outras,6
725,2021-01,Jan 2021,Sul,Santa Catarina,P.1 (Gama),18
726,2021-01,Jan 2021,Sul,Santa Catarina,P.2,61
727,2021-02,Fev 2021,Centro-oeste,Distrito Federal,Outras,1
728,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1,1
729,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.28,3
730,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),20
731,2021-02,Fev 2021,Centro-oeste,Goiás,Outras,1
732,2021-02,Fev 2021,Centro-oeste,Goiás,P.1 (Gama),125
733,2021-02,Fev 2021,Centro-oeste,Goiás,P.2,46
734,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1,1
735,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1.28,1
736,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1.33,1
737,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.1 (Gama),11
738,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.2,10
739,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,5
740,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outras,2
741,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),12
742,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.2,25
743,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1,2
744,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.28,2
745,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.33,4
746,2021-02,Fev 2021,Nordeste,Alagoas,Outras,2
747,2021-02,Fev 2021,Nordeste,Alagoas,P.1 (Gama),33
748,2021-02,Fev 2021,Nordeste,Alagoas,P.2,38
749,2021-02,Fev 2021,Nordeste,Bahia,B.1.1,1
750,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.28,11
751,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.33,1
752,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.7 (Alfa),6
753,2021-02,Fev 2021,Nordeste,Bahia,Outras,6
754,2021-02,Fev 2021,Nordeste,Bahia,P.1 (Gama),50
755,2021-02,Fev 2021,Nordeste,Bahia,P.2,50
756,2021-02,Fev 2021,Nordeste,Ceará,P.1 (Gama),48
757,2021-02,Fev 2021,Nordeste,Ceará,P.2,7
758,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1,1
759,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1.28,2
760,2021-02,Fev 2021,Nordeste,Maranhão,Outras,13
761,2021-02,Fev 2021,Nordeste,Maranhão,P.1 (Gama),28
762,2021-02,Fev 2021,Nordeste,Maranhão,P.2,6
763,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1,1
764,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1.28,2
765,2021-02,Fev 2021,Nordeste,Paraíba,Outras,1
766,2021-02,Fev 2021,Nordeste,Paraíba,P.1 (Gama),16
767,2021-02,Fev 2021,Nordeste,Paraíba,P.2,7
768,2021-02,Fev 2021,Nordeste,Pernambuco,B.1.1,1
769,2021-02,Fev 2021,Nordeste,Pernambuco,P.1 (Gama),21
770,2021-02,Fev 2021,Nordeste,Pernambuco,P.2,4
771,2021-02,Fev 2021,Nordeste,Piauí,B.1.1.33,3
772,2021-02,Fev 2021,Nordeste,Piauí,Outras,2
773,2021-02,Fev 2021,Nordeste,Piauí,P.1 (Gama),2
774,2021-02,Fev 2021,Nordeste,Piauí,P.2,1
775,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1,2
776,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1.28,1
777,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,Outras,2
778,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),21
779,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.2,14
780,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1,1
781,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.28,3
782,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.33,1
783,2021-02,Fev 2021,Nordeste,Sergipe,Outras,5
784,2021-02,Fev 2021,Nordeste,Sergipe,P.1 (Gama),145
785,2021-02,Fev 2021,Nordeste,Sergipe,P.2,25
786,2021-02,Fev 2021,Norte,Acre,B.1.1.28,2
787,2021-02,Fev 2021,Norte,Acre,Outras,2
788,2021-02,Fev 2021,Norte,Acre,P.1 (Gama),13
789,2021-02,Fev 2021,Norte,Amapá,Outras,2
790,2021-02,Fev 2021,Norte,Amapá,P.1 (Gama),37
791,2021-02,Fev 2021,Norte,Amapá,P.2,15
792,2021-02,Fev 2021,Norte,Amazonas,P.1 (Gama),131
