,Date,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
482,2020-09,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,80
483,2020-09,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,26
484,2020-09,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.350,Não VOC/VOI,Não VOC/VOI,1
485,2020-09,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
486,2020-09,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.39,Não VOC/VOI,Não VOC/VOI,1
487,2020-09,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.398,Não VOC/VOI,Não VOC/VOI,1
488,2020-09,Set 2020,Nordeste,Pernambuco,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
489,2020-09,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
490,2020-09,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,4
491,2020-09,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
492,2020-09,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,N.1,Não VOC/VOI,Não VOC/VOI,1
493,2020-09,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,2
494,2020-09,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
495,2020-09,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
496,2020-09,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1.378,Não VOC/VOI,Não VOC/VOI,3
497,2020-09,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.195,Não VOC/VOI,Não VOC/VOI,1
498,2020-09,Set 2020,Norte,Tocantins,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
499,2020-09,Set 2020,Norte,Tocantins,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
500,2020-09,Set 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,14
501,2020-09,Set 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
502,2020-09,Set 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
503,2020-09,Set 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
504,2020-09,Set 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
505,2020-09,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
506,2020-09,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
507,2020-09,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,35
508,2020-09,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,2
509,2020-09,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.277,Não VOC/VOI,Não VOC/VOI,2
510,2020-09,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
511,2020-09,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
512,2020-09,Set 2020,Sudeste,São Paulo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,13
513,2020-09,Set 2020,Sudeste,São Paulo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
514,2020-09,Set 2020,Sudeste,São Paulo,Outros,P.2,P.2,VOC/VOI,1
515,2020-09,Set 2020,Sudeste,São Paulo,Outros,P.7,Não VOC/VOI,Não VOC/VOI,1
516,2020-09,Set 2020,Sul,Paraná,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
517,2020-09,Set 2020,Sul,Paraná,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
518,2020-09,Set 2020,Sul,Paraná,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
519,2020-09,Set 2020,Sul,Paraná,Outros,P.2,P.2,VOC/VOI,1
520,2020-09,Set 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
521,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,B.1,Não VOC/VOI,Não VOC/VOI,1
522,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,4
523,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,20
524,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,36
525,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
526,2020-09,Set 2020,Sul,Rio Grande do Sul,Outros,P.7,Não VOC/VOI,Não VOC/VOI,2
527,2020-09,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
528,2020-09,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
529,2020-10,Out 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
530,2020-10,Out 2020,Centro-oeste,Distrito Federal,Outros,P.2,P.2,VOC/VOI,4
531,2020-10,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
532,2020-10,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
533,2020-10,Out 2020,Centro-oeste,Goiás,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
534,2020-10,Out 2020,Centro-oeste,Goiás,Outros,P.2,P.2,VOC/VOI,1
535,2020-10,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
536,2020-10,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
537,2020-10,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
538,2020-10,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
539,2020-10,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
540,2020-10,Out 2020,Nordeste,Bahia,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
541,2020-10,Out 2020,Nordeste,Bahia,Outros,P.2,P.2,VOC/VOI,1
542,2020-10,Out 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,6
543,2020-10,Out 2020,Nordeste,Paraíba,FIOCRUZ,P.2,P.2,VOC/VOI,1
544,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,20
545,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.277,Não VOC/VOI,Não VOC/VOI,2
546,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,25
547,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,29
548,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
549,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.173,Não VOC/VOI,Não VOC/VOI,1
550,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.258,Não VOC/VOI,Não VOC/VOI,1
551,2020-10,Out 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,P.2,VOC/VOI,10
552,2020-10,Out 2020,Nordeste,Piauí,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
553,2020-10,Out 2020,Nordeste,Piauí,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
554,2020-10,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,2
555,2020-10,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
556,2020-10,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
557,2020-10,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.212,Não VOC/VOI,Não VOC/VOI,1
558,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,1
559,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
560,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
561,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.378,Não VOC/VOI,Não VOC/VOI,4
562,2020-10,Out 2020,Norte,Amazonas,FIOCRUZ,N.1,Não VOC/VOI,Não VOC/VOI,1
563,2020-10,Out 2020,Norte,Pará,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
564,2020-10,Out 2020,Norte,Pará,Outros,P.2,P.2,VOC/VOI,6
565,2020-10,Out 2020,Norte,Tocantins,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
566,2020-10,Out 2020,Norte,Tocantins,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
567,2020-10,Out 2020,Norte,Tocantins,Outros,P.2,P.2,VOC/VOI,1
568,2020-10,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
569,2020-10,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
570,2020-10,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,P.2,VOC/VOI,3
571,2020-10,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
572,2020-10,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
573,2020-10,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
574,2020-10,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
575,2020-10,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
576,2020-10,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
577,2020-10,Out 2020,Sudeste,Minas Gerais,Outros,P.2,P.2,VOC/VOI,1
578,2020-10,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
579,2020-10,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,24
580,2020-10,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,P.2,VOC/VOI,5
581,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
582,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
583,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,19
584,2020-10,Out 2020,Sudeste,Rio de Janeiro,Outros,P.2,P.2,VOC/VOI,20
585,2020-10,Out 2020,Sudeste,São Paulo,Outros,B.1,Não VOC/VOI,Não VOC/VOI,1
586,2020-10,Out 2020,Sudeste,São Paulo,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
587,2020-10,Out 2020,Sudeste,São Paulo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,22
588,2020-10,Out 2020,Sudeste,São Paulo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
589,2020-10,Out 2020,Sudeste,São Paulo,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
590,2020-10,Out 2020,Sudeste,São Paulo,Outros,P.2,P.2,VOC/VOI,5
591,2020-10,Out 2020,Sudeste,São Paulo,Outros,P.7,Não VOC/VOI,Não VOC/VOI,1
592,2020-10,Out 2020,Sul,Paraná,FIOCRUZ,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
593,2020-10,Out 2020,Sul,Paraná,FIOCRUZ,P.2,P.2,VOC/VOI,1
594,2020-10,Out 2020,Sul,Paraná,Outros,B.1.1.254,Não VOC/VOI,Não VOC/VOI,1
595,2020-10,Out 2020,Sul,Paraná,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,15
596,2020-10,Out 2020,Sul,Paraná,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
597,2020-10,Out 2020,Sul,Paraná,Outros,P.2,P.2,VOC/VOI,7
598,2020-10,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
599,2020-10,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
600,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,7
601,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,24
602,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,23
603,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
604,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,N.1,Não VOC/VOI,Não VOC/VOI,1
605,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,P.2,P.2,VOC/VOI,10
606,2020-10,Out 2020,Sul,Rio Grande do Sul,Outros,P.7,Não VOC/VOI,Não VOC/VOI,5
607,2020-10,Out 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
608,2020-11,Nov 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
609,2020-11,Nov 2020,Centro-oeste,Distrito Federal,Outros,P.2,P.2,VOC/VOI,2
610,2020-11,Nov 2020,Centro-oeste,Goiás,Outros,P.2,P.2,VOC/VOI,1
611,2020-11,Nov 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.378,Não VOC/VOI,Não VOC/VOI,1
612,2020-11,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.240,Não VOC/VOI,Não VOC/VOI,1
613,2020-11,Nov 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.372,Não VOC/VOI,Não VOC/VOI,1
614,2020-11,Nov 2020,Nordeste,Alagoas,FIOCRUZ,P.2,P.2,VOC/VOI,1
615,2020-11,Nov 2020,Nordeste,Alagoas,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
616,2020-11,Nov 2020,Nordeste,Alagoas,Outros,P.2,P.2,VOC/VOI,3
617,2020-11,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
618,2020-11,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
619,2020-11,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
620,2020-11,Nov 2020,Nordeste,Bahia,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
621,2020-11,Nov 2020,Nordeste,Bahia,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
622,2020-11,Nov 2020,Nordeste,Bahia,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
623,2020-11,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
624,2020-11,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
625,2020-11,Nov 2020,Nordeste,Ceará,FIOCRUZ,P.2,P.2,VOC/VOI,2
626,2020-11,Nov 2020,Nordeste,Maranhão,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,4
627,2020-11,Nov 2020,Nordeste,Maranhão,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
628,2020-11,Nov 2020,Nordeste,Maranhão,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
629,2020-11,Nov 2020,Nordeste,Maranhão,Outros,N.9,Não VOC/VOI,Não VOC/VOI,3
630,2020-11,Nov 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,9
631,2020-11,Nov 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
632,2020-11,Nov 2020,Nordeste,Paraíba,FIOCRUZ,P.2,P.2,VOC/VOI,2
633,2020-11,Nov 2020,Nordeste,Paraíba,FIOCRUZ,P.7,Não VOC/VOI,Não VOC/VOI,2
634,2020-11,Nov 2020,Nordeste,Paraíba,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,6
635,2020-11,Nov 2020,Nordeste,Paraíba,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
636,2020-11,Nov 2020,Nordeste,Paraíba,Outros,B.1.1.462,Não VOC/VOI,Não VOC/VOI,1
637,2020-11,Nov 2020,Nordeste,Paraíba,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
638,2020-11,Nov 2020,Nordeste,Paraíba,Outros,P.2,P.2,VOC/VOI,1
639,2020-11,Nov 2020,Nordeste,Paraíba,Outros,P.7,Não VOC/VOI,Não VOC/VOI,2
640,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1,Não VOC/VOI,Não VOC/VOI,1
641,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,11
642,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,63
643,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,50
644,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.201,Não VOC/VOI,Não VOC/VOI,1
645,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.524,Não VOC/VOI,Não VOC/VOI,1
646,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,6
647,2020-11,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,P.2,VOC/VOI,4
648,2020-11,Nov 2020,Nordeste,Piauí,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
649,2020-11,Nov 2020,Nordeste,Piauí,Outros,B.1.524,Não VOC/VOI,Não VOC/VOI,1
650,2020-11,Nov 2020,Nordeste,Piauí,Outros,N.9,Não VOC/VOI,Não VOC/VOI,2
651,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
652,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
653,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,1
654,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
655,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
656,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outros,N.9,Não VOC/VOI,Não VOC/VOI,1
657,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,Outros,P.2,P.2,VOC/VOI,4
658,2020-11,Nov 2020,Norte,Amapá,Outros,P.2,P.2,VOC/VOI,5
659,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1,Não VOC/VOI,Não VOC/VOI,3
660,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,11
661,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
662,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.378,Não VOC/VOI,Não VOC/VOI,11
663,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,N.9,Não VOC/VOI,Não VOC/VOI,1
664,2020-11,Nov 2020,Norte,Amazonas,FIOCRUZ,P.2,P.2,VOC/VOI,2
665,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,2
666,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.198,Não VOC/VOI,Não VOC/VOI,1
667,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
668,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
669,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.378,Não VOC/VOI,Não VOC/VOI,6
670,2020-11,Nov 2020,Norte,Amazonas,Outros,B.1.1.39,Não VOC/VOI,Não VOC/VOI,1
671,2020-11,Nov 2020,Norte,Amazonas,Outros,P.2,P.2,VOC/VOI,1
672,2020-11,Nov 2020,Norte,Pará,Outros,B.1,Não VOC/VOI,Não VOC/VOI,1
673,2020-11,Nov 2020,Norte,Pará,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,3
674,2020-11,Nov 2020,Norte,Pará,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
675,2020-11,Nov 2020,Norte,Pará,Outros,P.2,P.2,VOC/VOI,10
676,2020-11,Nov 2020,Norte,Roraima,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
677,2020-11,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
678,2020-11,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
679,2020-11,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,P.2,VOC/VOI,2
680,2020-11,Nov 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
681,2020-11,Nov 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
682,2020-11,Nov 2020,Sudeste,Espírito Santo,Outros,P.2,P.2,VOC/VOI,5
683,2020-11,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
684,2020-11,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
685,2020-11,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,P.2,P.2,VOC/VOI,3
686,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,B.1.1,Não VOC/VOI,Não VOC/VOI,1
687,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
688,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
689,2020-11,Nov 2020,Sudeste,Minas Gerais,Outros,P.2,P.2,VOC/VOI,10
690,2020-11,Nov 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
691,2020-11,Nov 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,Não VOC/VOI,Não VOC/VOI,10
692,2020-11,Nov 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,P.2,VOC/VOI,12
